,vpsu,vstrat,mar1,mar2,adults,age,attend,babies,bible,blkwhite,born,cappun,childs,class,cohort,comprend,coninc,coop,courts,dateintv,degree,dwelling,earnrs,educ,eth1,ethnic,ethnum,famgen,family16,feeused,finalter,finrela,form,formwt,fund,fund16,gender1,gender2,god,granborn,happy,health,hefinfo,hhrace,hhtype,hhtype1,hispanic,hompop,id,incom16,income,income06,indus80,intage,intethn,inthisp,intrace1,intsex,intyrs,isco681,isco88,lngthinv,marital,mobile16,mode,natpark,natroad,natsoc,occ80,old1,old2,othlang,oversamp,parborn,partyid,permoral,phone,polviews,pray,prestg80,preteen,punsin,race,racecen1,raclive,realinc,reborn,reg16,region,relactiv,relate1,relate2,relexp,relexper,relhh1,relhh2,relhhd1,relhhd2,relig,relig16,reliten,rellife,relpersn,res16,respnum,rotapple,rplace,rvisitor,sampcode,sample,satfin,savesoul,sei,sex,sibs,size,spaneng,sprtprsn,srcbelt,teens,trust,union,unrelat,version,visitors,vote04,weekswrk,whoelse1,whoelse2,whoelse3,whoelse4,whoelse5,whoelse6,widowed,wksub,wksup,wrkgovt,wrkslf,wrkstat,wtss,wtssall,wtssnr,xnorcsiz,year,zodiac
1576,1.0,2071.0,1.0,1.0,2.0,38.0,7.0,1.0,,,,,5.0,,1968.0,1.0,,2.0,,601.0,2.0,7.0,1.0,14.0,29.0,29.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,,2.0,1.0,,,,2.0,1.0,5.0,6.0,18.0,1.0,4.0,1577.0,,,,701.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,3313.0,4212.0,62.0,3.0,,1.0,,,,383.0,,,,1.0,,6.0,,3.0,2.0,,43.0,1.0,,3.0,14.0,,,,9.0,9.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,2.0,,,,2.0,,2.0,1.0,521.0,9.0,,,35.400001525878906,2.0,,83.0,1.0,,4.0,0.0,2.0,4.0,,7.0,0.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,3.0,2006.0,2.0
1577,2.0,2071.0,5.0,5.0,3.0,20.0,1.0,0.0,,,,,0.0,,1986.0,1.0,,1.0,,404.0,1.0,7.0,3.0,12.0,,,4.0,2.0,,3.0,,,2.0,1.0,3.0,,2.0,1.0,,,,2.0,1.0,1.0,23.0,3.0,1.0,3.0,1578.0,,,,641.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,5322.0,5123.0,59.0,5.0,,1.0,,,,443.0,49.0,19.0,,1.0,,3.0,,3.0,4.0,,21.0,0.0,,2.0,2.0,,,,9.0,9.0,,1.0,3.0,,,1.0,4.0,1.0,4.0,4.0,,4.0,,,,2.0,,3.0,1.0,521.0,9.0,,,34.799999237060547,1.0,,34.0,1.0,,4.0,0.0,2.0,4.0,0.0,7.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.2899999618530273,1.2890000343322754,1.2000000476837158,3.0,2006.0,7.0
1578,2.0,2071.0,1.0,1.0,2.0,48.0,2.0,0.0,,,,,2.0,,1958.0,3.0,16539.0,2.0,,522.0,0.0,7.0,2.0,6.0,17.0,17.0,1.0,1.0,,1.0,,,2.0,1.0,2.0,,2.0,1.0,,,,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1579.0,,10.0,12.0,762.0,66.0,3.0,2.0,1.0,2.0,4.4000000953674316,5500.0,9140.0,123.0,1.0,,1.0,,,,453.0,48.0,48.0,,1.0,,3.0,,3.0,,,22.0,0.0,,3.0,16.0,,10659.375,,0.0,9.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,2.0,,3.0,,,,1.0,,1.0,1.0,521.0,9.0,,,28.399999618530273,2.0,,34.0,2.0,,4.0,0.0,,4.0,1.0,7.0,0.0,3.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,3.0,2006.0,11.0
1579,2.0,2071.0,1.0,1.0,2.0,39.0,4.0,0.0,,,,,0.0,,1967.0,1.0,39695.0,1.0,,404.0,3.0,7.0,2.0,16.0,24.0,24.0,1.0,1.0,,3.0,,,1.0,1.0,2.0,,1.0,2.0,,,,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1580.0,,12.0,18.0,751.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,8430.0,7231.0,77.0,1.0,,1.0,,,,505.0,38.0,41.0,,1.0,,3.0,,6.0,4.0,,40.0,0.0,,1.0,1.0,,25582.5,,9.0,9.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,3.0,,,,1.0,,1.0,1.0,521.0,9.0,,,32.299999237060547,1.0,,34.0,1.0,,4.0,0.0,1.0,4.0,0.0,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,3.0,2006.0,8.0
1580,2.0,2071.0,1.0,1.0,4.0,50.0,8.0,0.0,,,,,2.0,,1956.0,1.0,123496.0,1.0,,320.0,4.0,2.0,2.0,16.0,31.0,31.0,1.0,2.0,,3.0,,,1.0,1.0,1.0,,1.0,2.0,,,,3.0,1.0,5.0,204.0,11.0,1.0,6.0,1581.0,,12.0,24.0,850.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,849.0,2132.0,92.0,1.0,,1.0,,,,229.0,50.0,44.0,,1.0,,6.0,,3.0,3.0,,61.0,1.0,,3.0,4.0,,79590.0,,0.0,9.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,521.0,9.0,,,76.300003051757812,1.0,,34.0,1.0,,4.0,1.0,2.0,3.0,0.0,7.0,4.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.7200000286102295,1.7186000347137451,1.6000000238418579,3.0,2006.0,10.0
1581,2.0,2071.0,,,1.0,50.0,0.0,0.0,3.0,4.0,1.0,1.0,2.0,2.0,1956.0,1.0,16539.0,1.0,2.0,508.0,1.0,2.0,1.0,12.0,19.0,19.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1582.0,1.0,10.0,12.0,740.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,140.0,3111.0,130.0,3.0,2.0,1.0,1.0,1.0,1.0,225.0,50.0,,2.0,1.0,0.0,7.0,4.0,3.0,4.0,6.0,44.0,0.0,4.0,1.0,1.0,1.0,10659.375,2.0,9.0,9.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,4.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,521.0,9.0,3.0,1.0,59.099998474121094,1.0,7.0,34.0,1.0,1.0,4.0,0.0,2.0,4.0,,6.0,0.0,1.0,20.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.40000000596046448,3.0,2006.0,12.0
1582,2.0,2071.0,1.0,1.0,3.0,19.0,4.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1987.0,1.0,28668.0,2.0,1.0,313.0,1.0,7.0,3.0,12.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,4.0,3.0,,2.0,2.0,41.0,1.0,1.0,3.0,1583.0,2.0,12.0,16.0,641.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,2190.0,1229.0,162.0,5.0,3.0,1.0,2.0,2.0,2.0,19.0,65.0,46.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,51.0,0.0,2.0,2.0,2.0,1.0,18476.25,1.0,4.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,3.0,1.0,521.0,9.0,3.0,1.0,63.5,1.0,2.0,34.0,1.0,2.0,4.0,0.0,2.0,4.0,0.0,5.0,0.0,3.0,52.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,4.0,1.2899999618530273,1.2890000343322754,1.2000000476837158,3.0,2006.0,5.0
1583,2.0,2071.0,1.0,1.0,2.0,40.0,5.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1966.0,1.0,,1.0,3.0,729.0,0.0,1.0,1.0,4.0,17.0,17.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,4.0,11.0,2.0,4.0,1584.0,1.0,,,21.0,44.0,,30.0,1.0,,0.89999997615814209,6120.0,6113.0,200.0,1.0,3.0,1.0,1.0,3.0,1.0,474.0,27.0,39.0,,1.0,0.0,3.0,1.0,3.0,4.0,2.0,37.0,1.0,2.0,3.0,16.0,2.0,,2.0,0.0,9.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,521.0,9.0,1.0,2.0,45.400001525878906,1.0,10.0,34.0,2.0,2.0,4.0,1.0,,,0.0,4.0,0.0,3.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.9099999666213989,1.9096000194549561,1.7799999713897705,3.0,2006.0,6.0
1584,2.0,2071.0,3.0,,1.0,43.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,1963.0,1.0,28668.0,1.0,3.0,321.0,2.0,7.0,1.0,,26.0,26.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,4.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1585.0,4.0,12.0,16.0,172.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,3319.0,4121.0,116.0,3.0,1.0,1.0,1.0,1.0,1.0,337.0,43.0,,2.0,1.0,0.0,0.0,4.0,4.0,3.0,2.0,47.0,0.0,4.0,1.0,1.0,1.0,18476.25,1.0,9.0,9.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,11.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,521.0,9.0,3.0,2.0,38.0,2.0,2.0,34.0,1.0,1.0,4.0,0.0,,,,4.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.40000000596046448,3.0,2006.0,2.0
1585,2.0,2071.0,5.0,,1.0,57.0,2.0,0.0,,,,,0.0,,1949.0,2.0,33079.0,1.0,,720.0,1.0,7.0,1.0,14.0,6.0,6.0,1.0,1.0,,1.0,,,2.0,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1586.0,,12.0,17.0,591.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,4519.0,5220.0,56.0,5.0,,2.0,,,,267.0,57.0,,,1.0,,0.0,,3.0,3.0,,31.0,0.0,,1.0,1.0,,21318.75,,4.0,9.0,,1.0,,,,1.0,,1.0,,1.0,,2.0,,,,1.0,,1.0,1.0,521.0,9.0,,,50.299999237060547,1.0,,34.0,1.0,,4.0,0.0,2.0,4.0,,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.94999998807907104,0.95480000972747803,0.88999998569488525,3.0,2006.0,12.0
1586,2.0,2071.0,5.0,5.0,3.0,19.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1987.0,2.0,,1.0,2.0,424.0,0.0,7.0,1.0,9.0,26.0,26.0,1.0,2.0,0.0,3.0,3.0,,2.0,1.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,3.0,1.0,1.0,23.0,3.0,1.0,3.0,1587.0,1.0,,,,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,,,123.0,2.0,1.0,1.0,,2.0,1.0,,49.0,19.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,4.0,,0.0,3.0,1.0,1.0,2.0,,1.0,9.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,521.0,9.0,1.0,2.0,,2.0,5.0,34.0,1.0,2.0,4.0,0.0,2.0,,,1.0,0.0,1.0,9.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.2899999618530273,1.2890000343322754,1.2000000476837158,3.0,2006.0,
1587,2.0,2071.0,1.0,1.0,2.0,68.0,8.0,0.0,,,,,3.0,,1938.0,1.0,28668.0,1.0,,427.0,1.0,2.0,1.0,13.0,19.0,19.0,1.0,1.0,,3.0,,,2.0,1.0,1.0,,1.0,2.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1588.0,,12.0,16.0,700.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,2190.0,1229.0,30.0,1.0,,1.0,,,,37.0,80.0,57.0,,1.0,,4.0,,3.0,6.0,,49.0,0.0,,1.0,1.0,,18476.25,,9.0,9.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,2.0,,,,2.0,,2.0,1.0,521.0,9.0,,,68.099998474121094,2.0,,34.0,1.0,,4.0,0.0,2.0,4.0,,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,3.0,2006.0,1.0
1588,1.0,2072.0,3.0,5.0,2.0,36.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1970.0,1.0,48516.0,1.0,3.0,413.0,1.0,2.0,1.0,14.0,11.0,11.0,1.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,0.0,1.0,2.0,1.0,1.0,8.0,15.0,1.0,4.0,1589.0,2.0,12.0,19.0,700.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,2110.0,1231.0,98.0,3.0,3.0,1.0,2.0,2.0,2.0,7.0,35.0,34.0,2.0,1.0,0.0,1.0,3.0,6.0,4.0,4.0,59.0,1.0,3.0,1.0,1.0,1.0,31267.5,2.0,5.0,9.0,1.0,1.0,8.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,521.0,9.0,2.0,2.0,73.599998474121094,2.0,0.0,91.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,6.0,0.0,2.0,52.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,2.0,2006.0,3.0
1589,1.0,2072.0,5.0,5.0,2.0,20.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,3.0,1986.0,1.0,,1.0,2.0,516.0,1.0,7.0,3.0,12.0,17.0,17.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,,1.0,1.0,7.0,5.0,2.0,2.0,1590.0,3.0,,,,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,,,141.0,5.0,1.0,2.0,1.0,2.0,1.0,,19.0,19.0,2.0,1.0,0.0,2.0,2.0,3.0,5.0,3.0,,0.0,3.0,3.0,16.0,2.0,,2.0,9.0,9.0,1.0,1.0,8.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,4.0,8.0,1.0,521.0,9.0,3.0,2.0,,2.0,3.0,91.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,4.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,2.0,2006.0,8.0
1590,1.0,2072.0,5.0,,1.0,35.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,1971.0,1.0,39695.0,1.0,2.0,716.0,1.0,7.0,1.0,14.0,26.0,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,,2.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1591.0,3.0,12.0,18.0,541.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,3701.0,9151.0,95.0,5.0,1.0,2.0,2.0,1.0,2.0,357.0,34.0,,2.0,1.0,0.0,0.0,1.0,3.0,3.0,6.0,22.0,0.0,3.0,1.0,1.0,,25582.5,2.0,9.0,9.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,4.0,1.0,4.0,4.0,4.0,5.0,1.0,3.0,1.0,1.0,521.0,9.0,1.0,2.0,38.700000762939453,1.0,2.0,91.0,1.0,,2.0,0.0,1.0,4.0,,3.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.94999998807907104,0.95480000972747803,0.88999998569488525,2.0,2006.0,9.0
1591,1.0,2072.0,5.0,1.0,3.0,22.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,1984.0,1.0,39695.0,1.0,2.0,326.0,1.0,1.0,3.0,13.0,14.0,30.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,43.0,1.0,1.0,3.0,1592.0,2.0,12.0,18.0,932.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,5895.0,110.0,80.0,1.0,3.0,1.0,2.0,2.0,1.0,431.0,25.0,21.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,6.0,49.0,0.0,2.0,1.0,1.0,1.0,25582.5,2.0,9.0,9.0,1.0,1.0,7.0,2.0,2.0,1.0,14.0,1.0,14.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,7.0,1.0,521.0,9.0,1.0,2.0,,2.0,5.0,91.0,1.0,4.0,2.0,0.0,,,0.0,4.0,0.0,2.0,12.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,2.0,2006.0,5.0
1592,1.0,2072.0,1.0,1.0,2.0,25.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1981.0,2.0,28668.0,1.0,1.0,719.0,0.0,7.0,1.0,6.0,17.0,17.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,0.0,2.0,,1.0,1.0,6.0,18.0,2.0,5.0,1593.0,1.0,12.0,16.0,,44.0,,2.0,1.0,,0.89999997615814209,,,43.0,5.0,3.0,1.0,1.0,1.0,1.0,,24.0,31.0,,1.0,0.0,3.0,1.0,3.0,4.0,2.0,,1.0,3.0,3.0,16.0,1.0,18476.25,2.0,0.0,9.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,521.0,9.0,2.0,2.0,,2.0,7.0,91.0,2.0,3.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,7.0,1.9099999666213989,1.9096000194549561,1.7799999713897705,2.0,2006.0,5.0
1593,1.0,2072.0,3.0,5.0,2.0,50.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,2.0,1956.0,1.0,18745.0,1.0,3.0,501.0,1.0,7.0,2.0,13.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,12.0,13.0,1.0,3.0,1594.0,3.0,11.0,13.0,641.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,2190.0,1229.0,87.0,3.0,1.0,1.0,1.0,2.0,1.0,19.0,49.0,23.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,3.0,51.0,1.0,3.0,1.0,1.0,1.0,12080.625,2.0,9.0,9.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,521.0,9.0,2.0,2.0,63.5,2.0,7.0,91.0,1.0,3.0,2.0,0.0,2.0,,0.0,1.0,0.0,1.0,52.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,2.0,2006.0,8.0
1594,1.0,2072.0,,,1.0,36.0,3.0,0.0,,,,,2.0,,1970.0,1.0,28668.0,1.0,,413.0,1.0,7.0,1.0,13.0,15.0,15.0,2.0,2.0,,3.0,,,1.0,1.0,2.0,,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1595.0,,12.0,16.0,802.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,5991.0,9152.0,46.0,3.0,,1.0,,,,459.0,36.0,11.0,,1.0,,2.0,,2.0,4.0,,25.0,2.0,,1.0,1.0,,18476.25,,9.0,9.0,,1.0,3.0,,,1.0,4.0,1.0,4.0,2.0,,2.0,,,,1.0,,1.0,1.0,521.0,9.0,,,40.0,2.0,,91.0,1.0,,2.0,0.0,1.0,4.0,,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,6.0,0.43000000715255737,0.42969998717308044,0.40000000596046448,2.0,2006.0,11.0
1595,1.0,2072.0,3.0,,1.0,62.0,7.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1944.0,2.0,,3.0,,319.0,1.0,1.0,0.0,12.0,14.0,14.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,6.0,,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1596.0,,,,641.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,5329.0,5123.0,153.0,3.0,2.0,1.0,2.0,2.0,1.0,435.0,62.0,,2.0,1.0,0.0,2.0,2.0,3.0,7.0,1.0,28.0,0.0,3.0,1.0,1.0,2.0,,1.0,9.0,9.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,521.0,9.0,1.0,2.0,32.400001525878906,2.0,2.0,91.0,1.0,2.0,2.0,0.0,3.0,4.0,,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,5.0,0.43000000715255737,0.42969998717308044,0.40000000596046448,2.0,2006.0,10.0
1596,2.0,2072.0,3.0,,1.0,,1.0,0.0,,,,,2.0,,,1.0,,1.0,,420.0,1.0,4.0,1.0,12.0,11.0,17.0,2.0,1.0,,3.0,,,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1597.0,,,,601.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,4210.0,1314.0,106.0,3.0,,1.0,,,,243.0,,,,1.0,,3.0,,6.0,4.0,,44.0,0.0,,1.0,1.0,,,,9.0,9.0,,1.0,,,,1.0,,1.0,,2.0,,2.0,,,,1.0,,1.0,1.0,521.0,9.0,,,50.700000762939453,1.0,,8.0,1.0,,4.0,0.0,2.0,1.0,,7.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.40000000596046448,3.0,2006.0,
1597,2.0,2072.0,1.0,1.0,2.0,59.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1947.0,1.0,88211.0,1.0,2.0,316.0,1.0,2.0,2.0,12.0,14.0,14.0,2.0,1.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1598.0,2.0,12.0,22.0,400.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,9891.0,8312.0,137.0,1.0,1.0,1.0,2.0,2.0,2.0,825.0,58.0,55.0,2.0,1.0,0.0,1.0,2.0,3.0,5.0,5.0,40.0,0.0,4.0,1.0,1.0,1.0,56850.0,1.0,9.0,9.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,521.0,9.0,1.0,1.0,45.799999237060547,2.0,3.0,8.0,1.0,2.0,4.0,0.0,1.0,,0.0,1.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,3.0,2006.0,6.0
1598,2.0,2072.0,1.0,1.0,2.0,48.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1958.0,1.0,88211.0,1.0,2.0,422.0,1.0,2.0,2.0,12.0,14.0,14.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,,1.0,1.0,5.0,8.0,1.0,2.0,1599.0,3.0,12.0,22.0,,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,7130.0,8113.0,189.0,5.0,2.0,1.0,1.0,1.0,2.0,598.0,47.0,47.0,2.0,1.0,0.0,3.0,1.0,3.0,5.0,5.0,40.0,0.0,3.0,1.0,1.0,1.0,56850.0,2.0,9.0,9.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,521.0,9.0,2.0,2.0,31.299999237060547,1.0,3.0,8.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,48.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.80000001192092896,3.0,2006.0,2.0
1599,2.0,2072.0,4.0,,1.0,69.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,1937.0,1.0,20950.0,1.0,2.0,623.0,1.0,2.0,0.0,12.0,11.0,,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,,3.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1600.0,2.0,11.0,14.0,362.0,56.0,1.0,1.0,1.0,2.0,0.40000000596046448,3211.0,4115.0,108.0,4.0,1.0,1.0,2.0,2.0,1.0,313.0,,,1.0,1.0,0.0,1.0,2.0,3.0,4.0,2.0,46.0,0.0,4.0,1.0,1.0,1.0,13501.875,2.0,9.0,9.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,521.0,9.0,2.0,2.0,38.400001525878906,2.0,2.0,8.0,1.0,2.0,4.0,0.0,1.0,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,5.0,0.94999998807907104,0.95480000972747803,0.88999998569488525,3.0,2006.0,11.0
